Instrument,Audit Oversight of Tax,Named Position for Tax Oversight,Tax Breakdown by Country,Tax Breakdown by Domestic or International,Tax Data Verification,Tax Fairness Commitment,Tax in Audit Tor,Tax Oversight by Board,Policy Tax Transparency,Taxes Align to Revenues,CSR Sustainability Committee,Integrated Strategy in MD&A,Global Compact Signatory,Stakeholder Engagement,CSR Sustainability Reporting,GRI Report Guidelines,CSR Sustainability Report Global Activities,CSR Sustainability External Audit,CSR Sustainability External Auditor Name,ESG Reporting Scope,ESG Period Last Update Date,UNPRI Signatory,SDG 2 Zero Hunger,SDG 3 Good Health and Well-being,SDG 4 Quality Education,SDG 5 Gender Equality,SDG 6 Clean Water and Sanitation,SDG 7 Affordable and Clean Energy,SDG 8 Decent Work and Economic Growth,"SDG 9 Industry, Innovation and Infrastructure",SDG 10 Reduced Inequality,SDG 11 Sustainable Cities and Communities,SDG 12 Responsible Consumption and Production,SDG 13 Climate Action,SDG 14 Life Below Water,SDG 15 Life on Land,SDG 16 Peace and Justice Strong Institutions,SDG 17 Partnerships to achieve the Goal
WEC.N,,,,,,,,,,,True,True,False,True,True,True,True,,,100.0,,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
MSCI.N,,,,,,,,,,,False,True,False,False,False,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TMO.N,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,,,100.0,,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
F.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB.N,,,,,,,,,,,True,False,True,True,True,True,True,,,100.0,,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True
IBM.N,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
IQV.N,,,,,,,,,,,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False
VRTX.OQ,,,,,,,,,,,True,False,False,False,True,,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DXCM.OQ,,,,,,,,,,,True,False,False,False,True,,True,,,75.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PEP.OQ,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,False,True
AOS.N,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BLK.N,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,,True,True,"Lloyd's Register Quality Assurance, Inc.",100.0,,True,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False
HII.N,,,,,,,,,,,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVS.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,"Apex Companies, LLC",99.0,,False,True,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False
PH.N,,,,,,,,,,,False,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NSC.N,,,,,,,,,,,True,True,False,True,True,True,True,True,KPMG LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MSFT.OQ,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
HWM.N,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BAX.N,,,,,,,,,,,True,True,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
HUM.N,,,,,,,,,,,True,False,False,True,True,True,True,True,Schneider Electric,100.0,,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
AXON.OQ,,,,,,,,,,,False,False,False,False,True,,True,,,100.0,,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
ZBH.N,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TDY.N,,,,,,,,,,,True,True,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GILD.OQ,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,,69.0,,False,False,True,True,True,True,True,False,True,True,False,True,True,False,False,False,True
EPAM.N,,,,,,,,,,,False,False,True,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NOC.N,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,"Lloyd's Register Quality Assurance, Inc.",86.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
PNW.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,True,"Cameron-Cole, LLC",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BFb.N,,,,,,,,,,,True,False,True,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DE.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,"Apex Companies, LLC",51.0,,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True
HSY.N,,,,,,,,,,,True,False,True,True,True,True,True,False,,55.92226,,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True
GL.N,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SLB.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,,True,True,PricewaterhouseCoopers,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
AWK.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False
PKG.N,,,,,,,,,,,True,True,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CPAY.N,,,,,,,,,,,True,False,False,True,True,True,False,,,11.0,,False,True,True,False,True,False,False,True,False,True,True,True,True,False,True,False,False
ADI.OQ,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,"Cameron-Cole, LLC",100.0,,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False
MMC.N,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,Optera,100.0,,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True
IT.N,,,,,,,,,,,True,False,False,False,True,True,False,,,20.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ECL.N,,,,,,,,,,,True,False,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
BXP.N,,,,,,,,,,,True,False,False,True,True,True,True,True,DNV Business Assurance USA Inc,100.0,,False,False,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False
GE.N,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,,,100.0,,False,False,True,False,False,False,True,True,True,True,True,False,True,False,False,True,False
ED.N,,,,,,,,,,,True,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ALLE.N,,,,,,,,,,,True,True,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OTIS.N,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,True,True,True,False,False,True,True,False,True,True,True,False,False,True,False
WFC.N,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",88.3,,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False
CTVA.N,,,,,,,,,,,True,True,False,True,True,True,True,False,,100.0,,False,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False
FTV.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False
AEE.N,,,,,,,,,,,True,False,False,True,True,,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False
PRU.N,,,,,,,,,,,True,False,False,True,True,True,True,True,Lloyd's Register Quality Assurance Ltd,100.0,,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False
DLTR.OQ,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CF.N,,,,,,,,,,,True,False,True,True,True,True,True,False,,100.0,,False,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True
NEE.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
KLAC.OQ,,,,,,,,,,,True,False,False,False,True,True,True,,,100.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AME.N,,,,,,,,,,,False,False,False,False,True,,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NUE.N,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
D.N,,,,,,,,,,,True,True,False,True,True,True,True,True,,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
SJM.N,,,,,,,,,,,True,False,False,False,True,True,True,True,Ernst & Young LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EMR.N,,,,,,,,,,,True,False,False,False,True,True,False,,,25.239,,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True
DVA.N,,,,,,,,,,,True,False,False,False,True,,True,True,Lucideon CICS Limited,60.0,,False,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False
COIN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMS.N,,,,,,,,,,,True,True,False,True,True,,True,True,Trinity Consultants,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
HPE.N,,,,,,,,,,,True,False,True,True,True,True,True,True,SCS Global Services,100.0,,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False
BDX.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
MGM.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,,,100.0,,False,True,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True
HUBB.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False
ALGN.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SRE.N,,,,,,,,,,,True,False,False,True,True,True,True,,,77.13044,,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
REGN.OQ,False,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
EFX.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
USB.N,,,,,,,,,,,True,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CSGP.OQ,,,,,,,,,,,True,False,False,False,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HCA.N,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AVGO.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,,,51.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DHR.N,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,,,100.0,,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False
NWSA.OQ,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ERIE.OQ,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RTX.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AAPL.OQ,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC,Fraunhofer IZM",100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
CME.OQ,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ADM.N,,,,,,,,,,,True,False,True,True,True,True,True,True,Apex Companies LLC,100.0,,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
APD.N,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,WSP USA,100.0,,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,False,True
FANG.OQ,,,,,,,,,,,True,False,False,True,True,True,True,True,Grant Thornton LLP,100.0,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
WRB.N,,,,,,,,,,,True,False,False,False,True,True,False,False,,2.4,,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True
AXP.N,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False,True
CLX.N,,,,,,,,,,,True,False,True,True,True,True,True,True,Ernst & Young LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DOV.N,True,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,Trucost,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FSLR.OQ,,,,,,,,,,,True,False,False,True,True,True,True,True,,100.0,,False,False,True,True,False,True,True,False,False,True,False,True,True,False,False,False,False
MTB.N,,,,,,,,,,,False,False,False,False,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FDX.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Cventure LLC,85.83561,,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False
TROW.OQ,,,,,,,,,,,True,False,False,False,True,,True,True,Cventure LLC,87.0,,True,False,True,True,True,False,False,True,True,True,False,True,True,False,False,False,True
JKHY.OQ,,,,,,,,,,,True,False,False,False,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,True
MLM.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RVTY.N,,,,,,,,,,,True,False,True,False,True,,True,,,100.0,,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False
L.N,,,,,,,,,,,False,False,False,True,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
QCOM.OQ,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,,100.0,,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True
IPG.N,,,,,,,,,,,True,False,True,True,True,True,True,True,PricewaterhouseCoopers LLP,100.0,,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True
PHM.N,,,,,,,,,,,True,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ULTA.OQ,,,,,,,,,,,True,False,False,True,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KO.N,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,Ernst & Young LLP,100.0,,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
CSCO.OQ,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,WSP USA,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
WTW.OQ,,,,,,,,,,,False,False,False,False,False,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANET.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ES.N,,,,,,,,,,,True,False,False,True,True,True,True,True,TRC Companies Inc,100.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False
CTAS.OQ,,,,,,,,,,,True,False,False,True,True,True,True,,,80.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GPN.N,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True
RSG.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Lloyd's Register Quality Assurance Ltd (LRQA),100.0,,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False
LIN.OQ,,,,,,,,,,,True,True,False,True,True,True,True,True,"Carbon Verification Service, LLC",100.0,,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,True,False
MCK.N,,,,,,,,,,,True,False,True,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HLT.N,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,"DEKRA Certification, Inc",63.51948,,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False
NFLX.OQ,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,,True,True,Ernst & Young LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FI.N,,,,,,,,,,,True,False,False,True,True,True,True,,,100.0,,False,True,True,False,True,False,False,True,True,True,True,True,True,False,False,True,False
RF.N,,,,,,,,,,,False,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WMT.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Lucideon CICS Limited,68.18182,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AMGN.OQ,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,,True,True,"Apex Companies, LLC",88.0,,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True
KIM.N,,,,,,,,,,,True,False,False,True,True,True,True,True,Cventure LLC,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DDOG.OQ,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DG.N,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EQR.N,,,,,,,,,,,True,False,False,True,True,True,True,True,Lloyds Register Quality Assurance Ltd LRQA,100.0,,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
URI.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False
TDG.N,,,,,,,,,,,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CNC.N,,,,,,,,,,,True,False,True,False,True,,True,,,51.0,,False,True,True,False,True,False,False,True,False,True,True,True,True,False,False,True,True
NKE.N,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True,True,PricewaterhouseCoopers LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AES.N,,,,,,,,,,,True,False,False,True,True,True,True,True,Lloyd's Register Quality Assurance Inc,100.0,,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False
ELV.N,,,,,,,,,,,True,False,True,True,True,True,True,True,,59.0,,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False
GWW.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Apex Companies LLC,77.98593,,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False
K.N,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,"Bureau Veritas North America, Inc.",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GOOGL.OQ,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,,True,True,Ernst & Young LLP,100.0,,False,False,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False
GM.N,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,Stantec Consulting Ltd.,100.0,,False,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True
CCI.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
COF.N,,,,,,,,,,,False,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
C.N,,,,,,,,,,,True,False,True,True,True,True,True,True,SGS United Kingdom Limited,100.0,,False,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True
ODFL.OQ,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A.N,,,,,,,,,,,True,False,False,True,True,True,True,True,"Trucost,DEKRA Certification, Inc",100.0,,False,False,True,False,False,True,False,True,True,True,False,True,True,False,True,False,False
MOH.N,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GS.N,,,,,,,,,,,True,False,False,True,True,,True,True,"Apex Companies, LLC",53.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MET.N,,,,,,,,,,,True,True,False,True,True,True,True,True,Deloitte & Touche LLP,51.0,,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False
WYNN.OQ,,,,,,,,,,,True,False,False,True,True,True,True,,,52.34444,,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,True,False
PSA.N,,,,,,,,,,,True,False,False,True,True,,True,,,94.9,,False,False,True,False,False,True,True,True,True,False,True,False,True,False,False,True,False
CPT.N,,,,,,,,,,,True,False,False,False,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GDDY.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MRNA.OQ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WDAY.OQ,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BK.N,,,,,,,,,,,True,False,False,True,True,True,True,True,"Apex Companies, LLC",100.0,,True,False,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False
FAST.OQ,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LDOS.N,,,,,,,,,,,True,False,False,True,True,True,True,True,,100.0,,False,,,,,,,,,,,,,,,,
LDOS.N,,,,,,,,,,,True,False,False,True,True,True,True,True,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ORLY.OQ,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CSX.OQ,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,JACOBS,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CFG.N,,,,,,,,,,,False,False,False,False,True,True,True,,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NI.N,,,,,,,,,,,True,False,False,True,True,True,True,True,"Trinity Consultants,JACOBS",100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MO.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DD.N,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,WSP USA,100.0,,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
AEP.OQ,,,,,,,,,,,True,True,False,True,True,True,True,False,,100.0,,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False
HOLX.OQ,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,,,100.0,,False,False,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False
BX.N,,,,,,,,,,,True,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BBY.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,POINT380,99.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LHX.N,,,,,,,,,,,True,False,False,False,True,,True,,,86.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LHX.N,,,,,,,,,,,True,False,False,True,True,True,True,False,,88.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
APA.OQ,,,,,,,,,,,True,False,False,True,True,True,True,False,,100.0,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
IFF.N,,,,,,,,,,,True,,True,True,True,True,True,True,ERM Certification and Verification Services (ERM CVS),100.0,,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
CEG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STT.N,,,,,,,,,,,True,False,True,True,True,True,True,True,ERM Certification and Verification Services ERM CVS,100.0,,True,False,False,True,True,False,True,True,False,True,False,False,True,False,False,False,False
JCI.N,,,,,,,,,,,True,True,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True
FE.N,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PNC.N,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,Keramida,100.0,,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
VZ.N,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,Ernst & Young LLP,100.0,,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,True,False
NEM.N,,,,,,,,,,,True,True,True,True,True,True,True,True,"Apex Companies, LLC",100.0,,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True
ROL.N,,,,,,,,,,,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KEY.N,,,,,,,,,,,True,False,False,True,True,True,True,,Ernst & Young LLP,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
